episode,timestep,reward,steps,visibility_pct,survived,mean_action_mag,mean_action_jerk,r_alive_sum,r_track_sum,r_invis_sum,r_jerk_sum,phase,alpha,target_speed,jitter_xy,term_reason
1331,112612,4.51,100,0.0,0,0.3463,0.2791,50.0,0.0,-5.0,-20.486,C,1.0,0.0582,0.3,lost_target
1332,112712,1.95,100,0.0,0,0.2636,0.302,50.0,0.0,-5.0,-23.05,C,1.0,0.0619,0.3,lost_target
1333,112803,20.57,91,0.0,0,0.371,0.2848,45.5,0.0,-4.55,-20.384,C,1.0,0.0576,0.3,
1334,112869,17.15,66,0.0,0,0.4576,0.2724,33.0,0.0,-3.3,-12.547,C,1.0,0.0541,0.3,
1335,112944,12.69,75,0.0,0,0.5035,0.3084,37.5,0.0,-3.75,-21.065,C,1.0,0.0573,0.3,
1336,113038,26.82,94,0.0,0,0.3303,0.2455,47.0,0.0,-4.7,-15.479,C,1.0,0.0589,0.3,
1337,113107,14.0,69,0.0,0,0.4974,0.2938,34.5,0.0,-3.45,-17.049,C,1.0,0.053,0.3,
1338,113162,15.01,55,0.0,0,0.4359,0.2511,27.5,0.0,-2.75,-9.74,C,1.0,0.0533,0.3,
1339,113211,9.41,49,0.0,0,0.5829,0.312,24.5,0.0,-2.45,-12.635,C,1.0,0.0506,0.3,
1340,113311,8.52,100,0.0,0,0.2228,0.2599,50.0,0.0,-5.0,-16.478,C,1.0,0.0583,0.3,lost_target
1341,113411,-3.39,100,0.0,0,0.2951,0.3369,50.0,0.0,-5.0,-28.388,C,1.0,0.0598,0.3,lost_target
1342,113476,14.09,65,0.0,0,0.6818,0.2603,32.5,0.0,-3.25,-15.158,C,1.0,0.0584,0.3,
1343,113548,10.61,72,0.0,0,0.5035,0.3289,36.0,0.0,-3.6,-21.794,C,1.0,0.0523,0.3,
1344,113598,13.45,50,0.0,0,0.5524,0.255,25.0,0.0,-2.5,-9.046,C,1.0,0.0604,0.3,
1345,113698,-0.49,100,0.0,0,0.3497,0.3185,50.0,0.0,-5.0,-25.493,C,1.0,0.0616,0.3,lost_target
1346,113761,13.83,63,0.0,0,0.4686,0.2917,31.5,0.0,-3.15,-14.518,C,1.0,0.0582,0.3,
1347,113835,18.2,74,0.0,0,0.4394,0.2759,37.0,0.0,-3.7,-15.099,C,1.0,0.0562,0.3,
1348,113893,13.02,58,0.0,0,0.4576,0.2901,29.0,0.0,-2.9,-13.083,C,1.0,0.0548,0.3,
1349,113962,13.3,69,0.0,0,0.4622,0.2995,34.5,0.0,-3.45,-17.752,C,1.0,0.0569,0.3,
1350,114058,12.23,96,0.0,0,0.4963,0.3315,48.0,0.0,-4.8,-30.97,C,1.0,0.0567,0.3,
1351,114119,15.24,61,0.0,0,0.4733,0.2789,30.5,0.0,-3.05,-12.209,C,1.0,0.0638,0.3,
1352,114211,23.89,92,0.0,0,0.347,0.2584,46.0,0.0,-4.6,-17.507,C,1.0,0.0502,0.3,
1353,114286,18.97,75,0.0,0,0.392,0.2821,37.5,0.0,-3.75,-14.78,C,1.0,0.0599,0.3,
1354,114356,18.56,70,0.0,0,0.4077,0.2651,35.0,0.0,-3.5,-12.944,C,1.0,0.057,0.3,
1355,114450,20.7,94,0.0,0,0.3416,0.2976,47.0,0.0,-4.7,-21.595,C,1.0,0.0527,0.3,
1356,114511,13.95,61,0.0,0,0.4493,0.286,30.5,0.0,-3.05,-13.499,C,1.0,0.0642,0.3,
1357,114591,21.77,80,0.0,0,0.5762,0.2407,40.0,0.0,-4.0,-14.226,C,1.0,0.0575,0.3,
1358,114655,14.93,64,0.0,0,0.386,0.2811,32.0,0.0,-3.2,-13.869,C,1.0,0.0624,0.3,
1359,114735,17.27,80,0.0,0,0.4697,0.2899,40.0,0.0,-4.0,-18.735,C,1.0,0.062,0.3,
1360,114801,0.44,66,0.0,0,0.5346,0.3981,33.0,0.0,-3.3,-29.264,C,1.0,0.0554,0.3,
1361,114857,9.22,56,0.0,0,0.478,0.2969,28.0,0.0,-2.8,-15.981,C,1.0,0.0527,0.3,
1362,114931,19.36,74,0.0,0,0.4371,0.2574,37.0,0.0,-3.7,-13.944,C,1.0,0.057,0.3,
1363,114991,15.09,60,0.0,0,0.6248,0.2496,30.0,0.0,-3.0,-11.907,C,1.0,0.0557,0.3,
1364,115032,10.16,41,0.0,0,0.6261,0.2674,20.5,0.0,-2.05,-8.291,C,1.0,0.0531,0.3,
1365,115087,11.78,55,0.0,0,0.5946,0.2713,27.5,0.0,-2.75,-12.969,C,1.0,0.0545,0.3,
1366,115164,17.5,77,0.0,0,0.423,0.2906,38.5,0.0,-3.85,-17.152,C,1.0,0.0621,0.3,
1367,115218,9.56,54,0.0,0,0.5409,0.3186,27.0,0.0,-2.7,-14.741,C,1.0,0.0578,0.3,
1368,115290,19.36,72,0.0,0,0.6213,0.2338,36.0,0.0,-3.6,-13.043,C,1.0,0.0537,0.3,
1369,115377,18.02,87,0.0,0,0.4588,0.2984,43.5,0.0,-4.35,-21.127,C,1.0,0.054,0.3,
1370,115433,13.72,56,0.0,0,0.4972,0.2634,28.0,0.0,-2.8,-11.485,C,1.0,0.0641,0.3,
1371,115496,13.36,63,0.0,0,0.5997,0.2764,31.5,0.0,-3.15,-14.989,C,1.0,0.0536,0.3,
1372,115556,15.39,60,0.0,0,0.6499,0.2391,30.0,0.0,-3.0,-11.607,C,1.0,0.0576,0.3,
1373,115616,12.46,60,0.0,0,0.4645,0.2779,30.0,0.0,-3.0,-14.537,C,1.0,0.0556,0.3,
1374,115666,12.84,50,0.0,0,0.6617,0.2465,25.0,0.0,-2.5,-9.663,C,1.0,0.0605,0.3,
1375,115759,15.89,93,0.0,0,0.5007,0.3095,46.5,0.0,-4.65,-25.957,C,1.0,0.0617,0.3,
1376,115859,7.76,100,0.0,0,0.2519,0.2543,50.0,0.0,-5.0,-17.238,C,1.0,0.0553,0.3,lost_target
1377,115950,16.8,91,0.0,0,0.4039,0.3159,45.5,0.0,-4.55,-24.148,C,1.0,0.0541,0.3,
1378,116036,23.26,86,0.0,0,0.3355,0.2653,43.0,0.0,-4.3,-15.439,C,1.0,0.051,0.3,
1379,116075,10.67,39,0.0,0,0.7098,0.2281,19.5,0.0,-1.95,-6.884,C,1.0,0.0549,0.3,
1380,116122,3.54,47,0.0,0,0.4962,0.3715,23.5,0.0,-2.35,-17.614,C,1.0,0.0582,0.3,
1381,116183,14.09,61,0.0,0,0.4644,0.2895,30.5,0.0,-3.05,-13.36,C,1.0,0.0575,0.3,
1382,116237,11.23,54,0.0,0,0.5091,0.2913,27.0,0.0,-2.7,-13.066,C,1.0,0.0527,0.3,
1383,116306,15.45,69,0.0,0,0.4945,0.3041,34.5,0.0,-3.45,-15.596,C,1.0,0.0553,0.3,
1384,116366,15.65,60,0.0,0,0.4682,0.2742,30.0,0.0,-3.0,-11.352,C,1.0,0.0562,0.3,
1385,116432,11.06,66,0.0,0,0.5101,0.3128,33.0,0.0,-3.3,-18.638,C,1.0,0.0539,0.3,
1386,116484,11.73,52,0.0,0,0.4632,0.2906,26.0,0.0,-2.6,-11.671,C,1.0,0.055,0.3,
